[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.395203751] [gimbal_controller]: 云台控制器节点已启动
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.396554444] [gimbal_controller]: 图像中心设置为: (320, 240)
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.396989606] [gimbal_controller]: 订阅话题: /target_data
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.397386559] [gimbal_controller]: 发布话题: /uart1_sender_topic
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.422200106] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.020053081] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.084207340] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.093164903] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.157384203] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.168376410] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.232261172] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.242923507] [gimbal_controller]: 目标: (242, 228) | 中心: (320, 240) | 误差: (-78, -12) | 指令: @0,-78,-12/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.304704210] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.315459878] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.380717207] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.390732633] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.470774376] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.481456252] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.543232872] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.554061747] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.620942183] [gimbal_controller]: 目标: (242, 228) | 中心: (320, 240) | 误差: (-78, -12) | 指令: @0,-78,-12/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.631743350] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.697642339] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.708929708] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.770305875] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.781279998] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.844701307] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.856278007] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.920923135] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.932460752] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:15] [gimbal_controller] [INFO] [1753945095.995947685] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.007804382] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.074401904] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.084170875] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.153355451] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.164827443] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.228020672] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.238657632] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.307371464] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.318361045] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.380945864] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.391864863] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.466194963] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.476844756] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.542641372] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.555096561] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.619671399] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.630234568] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.701621785] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.712515701] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.774192864] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.785005406] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.847560183] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.858358142] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.920810837] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:16] [gimbal_controller] [INFO] [1753945096.931510505] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.001984525] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.014904042] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.078420725] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.089486139] [gimbal_controller]: 目标: (242, 228) | 中心: (320, 240) | 误差: (-78, -12) | 指令: @0,-78,-12/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.151991334] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.160864023] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.249114046] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.259888088] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.323672226] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.336430454] [gimbal_controller]: 目标: (242, 228) | 中心: (320, 240) | 误差: (-78, -12) | 指令: @0,-78,-12/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.399440518] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.410110145] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.479397386] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.490960378] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.566291758] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.577279297] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.646859952] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.658290528] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.723487484] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.734581189] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.803925596] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.816481701] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.881611283] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.901426887] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.973011852] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:17] [gimbal_controller] [INFO] [1753945097.984055683] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.051313531] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.061925117] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.132766049] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.143991002] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.213263661] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.224432032] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.283489183] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.294913926] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.363442551] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.374092928] [gimbal_controller]: 目标: (242, 228) | 中心: (320, 240) | 误差: (-78, -12) | 指令: @0,-78,-12/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.635686907] [gimbal_controller]: 目标: (281, 228) | 中心: (320, 240) | 误差: (-39, -12) | 指令: @0,-39,-12/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.646961735] [gimbal_controller]: 目标: (281, 228) | 中心: (320, 240) | 误差: (-39, -12) | 指令: @0,-39,-12/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.709344140] [gimbal_controller]: 目标: (280, 228) | 中心: (320, 240) | 误差: (-40, -12) | 指令: @0,-40,-12/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.720058974] [gimbal_controller]: 目标: (281, 228) | 中心: (320, 240) | 误差: (-39, -12) | 指令: @0,-39,-12/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.784090151] [gimbal_controller]: 目标: (277, 229) | 中心: (320, 240) | 误差: (-43, -11) | 指令: @0,-43,-11/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.795027233] [gimbal_controller]: 目标: (277, 228) | 中心: (320, 240) | 误差: (-43, -12) | 指令: @0,-43,-12/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.855574493] [gimbal_controller]: 目标: (273, 228) | 中心: (320, 240) | 误差: (-47, -12) | 指令: @0,-47,-12/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.866537824] [gimbal_controller]: 目标: (273, 228) | 中心: (320, 240) | 误差: (-47, -12) | 指令: @0,-47,-12/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.931688988] [gimbal_controller]: 目标: (268, 228) | 中心: (320, 240) | 误差: (-52, -12) | 指令: @0,-52,-12/r/n
[2025-07-31 14:58:18] [gimbal_controller] [INFO] [1753945098.942472947] [gimbal_controller]: 目标: (268, 228) | 中心: (320, 240) | 误差: (-52, -12) | 指令: @0,-52,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.011639148] [gimbal_controller]: 目标: (268, 228) | 中心: (320, 240) | 误差: (-52, -12) | 指令: @0,-52,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.025564321] [gimbal_controller]: 目标: (269, 228) | 中心: (320, 240) | 误差: (-51, -12) | 指令: @0,-51,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.085472254] [gimbal_controller]: 目标: (272, 228) | 中心: (320, 240) | 误差: (-48, -12) | 指令: @0,-48,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.096413128] [gimbal_controller]: 目标: (272, 228) | 中心: (320, 240) | 误差: (-48, -12) | 指令: @0,-48,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.163011234] [gimbal_controller]: 目标: (279, 228) | 中心: (320, 240) | 误差: (-41, -12) | 指令: @0,-41,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.177127154] [gimbal_controller]: 目标: (280, 228) | 中心: (320, 240) | 误差: (-40, -12) | 指令: @0,-40,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.231808189] [gimbal_controller]: 目标: (283, 229) | 中心: (320, 240) | 误差: (-37, -11) | 指令: @0,-37,-11/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.243927966] [gimbal_controller]: 目标: (283, 229) | 中心: (320, 240) | 误差: (-37, -11) | 指令: @0,-37,-11/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.306667658] [gimbal_controller]: 目标: (279, 229) | 中心: (320, 240) | 误差: (-41, -11) | 指令: @0,-41,-11/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.415857647] [gimbal_controller]: 目标: (270, 228) | 中心: (320, 240) | 误差: (-50, -12) | 指令: @0,-50,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.478632922] [gimbal_controller]: 目标: (265, 228) | 中心: (320, 240) | 误差: (-55, -12) | 指令: @0,-55,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.489648170] [gimbal_controller]: 目标: (265, 228) | 中心: (320, 240) | 误差: (-55, -12) | 指令: @0,-55,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.552990730] [gimbal_controller]: 目标: (262, 228) | 中心: (320, 240) | 误差: (-58, -12) | 指令: @0,-58,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.564111560] [gimbal_controller]: 目标: (262, 228) | 中心: (320, 240) | 误差: (-58, -12) | 指令: @0,-58,-12/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.625514850] [gimbal_controller]: 目标: (261, 229) | 中心: (320, 240) | 误差: (-59, -11) | 指令: @0,-59,-11/r/n
[2025-07-31 14:58:19] [gimbal_controller] [INFO] [1753945099.636397975] [gimbal_controller]: 目标: (261, 229) | 中心: (320, 240) | 误差: (-59, -11) | 指令: @0,-59,-11/r/n
[2025-07-31 14:58:20] [gimbal_controller] [INFO] [1753945100.120457843] [gimbal_controller]: 目标: (175, 228) | 中心: (320, 240) | 误差: (-145, -12) | 指令: @0,-145,-12/r/n
[2025-07-31 14:58:20] [gimbal_controller] [INFO] [1753945100.132959990] [gimbal_controller]: 目标: (175, 227) | 中心: (320, 240) | 误差: (-145, -13) | 指令: @0,-145,-13/r/n
[2025-07-31 14:58:20] [gimbal_controller] [INFO] [1753945100.197889782] [gimbal_controller]: 目标: (174, 228) | 中心: (320, 240) | 误差: (-146, -12) | 指令: @0,-146,-12/r/n
[2025-07-31 14:58:20] [gimbal_controller] [INFO] [1753945100.210157723] [gimbal_controller]: 目标: (174, 228) | 中心: (320, 240) | 误差: (-146, -12) | 指令: @0,-146,-12/r/n
