[09:57:19] [gimbal_controller] [INFO] [1754099839.258521563] [gimbal_controller]: 云台控制器节点已启动
[09:57:19] [gimbal_controller] [INFO] [1754099839.259266759] [gimbal_controller]: 图像中心设置为: (640, 540)
[09:57:19] [gimbal_controller] [INFO] [1754099839.259749750] [gimbal_controller]: 激光模式: continuous (auto_off=瞄准后1秒关闭, continuous=持续开启)
[09:57:19] [gimbal_controller] [INFO] [1754099839.260193951] [gimbal_controller]: 激光安全开关: GPIO5 (低电平:禁用激光, 高电平:允许激光)
[09:57:19] [gimbal_controller] [INFO] [1754099839.260594694] [gimbal_controller]: 订阅话题: /target_data
[09:57:19] [gimbal_controller] [INFO] [1754099839.260986396] [gimbal_controller]: 发布话题: /uart1_sender_topic (30Hz)
[09:57:19] [gimbal_controller] [INFO] [1754099839.261389764] [gimbal_controller]: 控制频率: 30Hz
[09:57:19] [gimbal_controller] [INFO] [1754099839.263979720] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.649123773] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.679051761] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.723295671] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.759440136] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.800763929] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.836650273] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.868402022] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.900109438] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.935567915] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.967873820] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:25] [gimbal_controller] [INFO] [1754099845.994415324] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.028414326] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.061431303] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.093067845] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.129552971] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.172095618] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.206883273] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.244567711] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.274582323] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.328488109] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.367161281] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.409839551] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.440839104] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.476128417] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.509077728] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.551082259] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.587160225] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.618726769] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.650540349] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.685990368] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.727212079] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.762501684] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.799674256] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.831575044] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.859247320] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.890226749] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.920374066] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.950318387] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:26] [gimbal_controller] [INFO] [1754099846.982424505] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.015058821] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.046853444] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.085407618] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.118597550] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.156062076] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.193169899] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.228176009] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.275253995] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.310954551] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.339061403] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.383981677] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.418927120] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.454562636] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.492581902] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.524383816] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.556279354] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.588408804] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.621410615] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.653256278] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.685726681] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.724784846] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.755320949] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.789386741] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.820871619] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.849480713] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.877771895] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.913363370] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.944968996] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:27] [gimbal_controller] [INFO] [1754099847.982617852] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.014608763] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.059858905] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.088570372] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.123768395] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.163347760] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.202230928] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.238484183] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.271984734] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.305270623] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.339892906] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.370762961] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.409887334] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.446965116] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.479550725] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.508609561] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.549118743] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.582388591] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.618765510] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.658087337] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.686750972] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.721280506] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.749718686] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.776629434] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.805425483] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.833938912] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.862804085] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.889704625] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.927185192] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:28] [gimbal_controller] [INFO] [1754099848.962839082] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099848.999979863] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.028341045] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.070043998] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.103218764] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.135543336] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.167555830] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.207447564] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.242336425] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.280225319] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.311530825] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.351563140] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.383215140] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.419138817] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.455228158] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.483042182] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.524388142] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.553498019] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.589455528] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.621761434] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.653251562] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.685779130] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.720444579] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.753015313] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.789947265] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.823519857] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:57:29] [gimbal_controller] [INFO] [1754099849.859453743] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
