[2025-08-01 08:07:00] [gimbal_controller] [INFO] [1754006820.965730755] [gimbal_controller]: 目标: (378, 263) | 中心: (320, 240) | 误差: (+58, +23) | 指令: @0,58,23
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.063582804] [gimbal_controller]: 目标: (268, 247) | 中心: (320, 240) | 误差: (-52, +7) | 指令: @0,-52,7
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.121785750] [gimbal_controller]: 目标: (255, 248) | 中心: (320, 240) | 误差: (-65, +8) | 指令: @0,-65,8
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.207353071] [gimbal_controller]: 目标: (234, 250) | 中心: (320, 240) | 误差: (-86, +10) | 指令: @0,-86,10
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.414499038] [gimbal_controller]: 目标: (222, 246) | 中心: (320, 240) | 误差: (-98, +6) | 指令: @0,-98,6
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.473734760] [gimbal_controller]: 目标: (224, 246) | 中心: (320, 240) | 误差: (-96, +6) | 指令: @0,-96,6
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.548650410] [gimbal_controller]: 目标: (227, 244) | 中心: (320, 240) | 误差: (-93, +4) | 指令: @0,-93,4
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.608730202] [gimbal_controller]: 目标: (224, 241) | 中心: (320, 240) | 误差: (-96, +1) | 指令: @0,-96,1
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.713273525] [gimbal_controller]: 目标: (231, 242) | 中心: (320, 240) | 误差: (-89, +2) | 指令: @0,-89,2
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.811341489] [gimbal_controller]: 目标: (224, 242) | 中心: (320, 240) | 误差: (-96, +2) | 指令: @0,-96,2
[2025-08-01 08:07:45] [gimbal_controller] [INFO] [1754006865.976435805] [gimbal_controller]: 目标: (222, 243) | 中心: (320, 240) | 误差: (-98, +3) | 指令: @0,-98,3
[2025-08-01 08:07:46] [gimbal_controller] [INFO] [1754006866.048301085] [gimbal_controller]: 目标: (219, 243) | 中心: (320, 240) | 误差: (-101, +3) | 指令: @0,-101,3
[2025-08-01 08:07:46] [gimbal_controller] [INFO] [1754006866.116315548] [gimbal_controller]: 目标: (217, 243) | 中心: (320, 240) | 误差: (-103, +3) | 指令: @0,-103,3
[2025-08-01 08:07:50] [gimbal_controller] [INFO] [1754006870.136769178] [gimbal_controller]: 目标: (148, 215) | 中心: (320, 240) | 误差: (-172, -25) | 指令: @0,-172,-25
[2025-08-01 08:07:50] [gimbal_controller] [INFO] [1754006870.196478851] [gimbal_controller]: 目标: (150, 215) | 中心: (320, 240) | 误差: (-170, -25) | 指令: @0,-170,-25
[2025-08-01 08:07:50] [gimbal_controller] [INFO] [1754006870.249875787] [gimbal_controller]: 目标: (153, 216) | 中心: (320, 240) | 误差: (-167, -24) | 指令: @0,-167,-24
[2025-08-01 08:07:50] [gimbal_controller] [INFO] [1754006870.537107075] [gimbal_controller]: 目标: (205, 232) | 中心: (320, 240) | 误差: (-115, -8) | 指令: @0,-115,-8
[2025-08-01 08:07:50] [gimbal_controller] [INFO] [1754006870.611966267] [gimbal_controller]: 目标: (205, 232) | 中心: (320, 240) | 误差: (-115, -8) | 指令: @0,-115,-8
[2025-08-01 08:07:50] [gimbal_controller] [INFO] [1754006870.672460220] [gimbal_controller]: 目标: (202, 234) | 中心: (320, 240) | 误差: (-118, -6) | 指令: @0,-118,-6
[2025-08-01 08:07:50] [gimbal_controller] [INFO] [1754006870.777549327] [gimbal_controller]: 目标: (162, 236) | 中心: (320, 240) | 误差: (-158, -4) | 指令: @0,-158,-4
[2025-08-01 08:07:50] [gimbal_controller] [INFO] [1754006870.850248469] [gimbal_controller]: 目标: (160, 236) | 中心: (320, 240) | 误差: (-160, -4) | 指令: @0,-160,-4
[2025-08-01 08:07:50] [gimbal_controller] [INFO] [1754006870.914510572] [gimbal_controller]: 目标: (172, 236) | 中心: (320, 240) | 误差: (-148, -4) | 指令: @0,-148,-4
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.029717524] [gimbal_controller]: 目标: (173, 236) | 中心: (320, 240) | 误差: (-147, -4) | 指令: @0,-147,-4
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.082318223] [gimbal_controller]: 目标: (187, 237) | 中心: (320, 240) | 误差: (-133, -3) | 指令: @0,-133,-3
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.156039349] [gimbal_controller]: 目标: (200, 238) | 中心: (320, 240) | 误差: (-120, -2) | 指令: @0,-120,-2
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.224823384] [gimbal_controller]: 目标: (200, 238) | 中心: (320, 240) | 误差: (-120, -2) | 指令: @0,-120,-2
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.332188164] [gimbal_controller]: 目标: (205, 239) | 中心: (320, 240) | 误差: (-115, -1) | 指令: @0,-115,-1
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.383796460] [gimbal_controller]: 目标: (204, 238) | 中心: (320, 240) | 误差: (-116, -2) | 指令: @0,-116,-2
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.448398600] [gimbal_controller]: 目标: (187, 236) | 中心: (320, 240) | 误差: (-133, -4) | 指令: @0,-133,-4
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.500293351] [gimbal_controller]: 目标: (188, 237) | 中心: (320, 240) | 误差: (-132, -3) | 指令: @0,-132,-3
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.629518381] [gimbal_controller]: 目标: (190, 236) | 中心: (320, 240) | 误差: (-130, -4) | 指令: @0,-130,-4
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.723555073] [gimbal_controller]: 目标: (204, 236) | 中心: (320, 240) | 误差: (-116, -4) | 指令: @0,-116,-4
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.799420000] [gimbal_controller]: 目标: (204, 236) | 中心: (320, 240) | 误差: (-116, -4) | 指令: @0,-116,-4
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.900895119] [gimbal_controller]: 目标: (210, 237) | 中心: (320, 240) | 误差: (-110, -3) | 指令: @0,-110,-3
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.100580325] [gimbal_controller]: 目标: (222, 238) | 中心: (320, 240) | 误差: (-98, -2) | 指令: @0,-98,-2
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.182981611] [gimbal_controller]: 目标: (222, 238) | 中心: (320, 240) | 误差: (-98, -2) | 指令: @0,-98,-2
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.241671050] [gimbal_controller]: 目标: (222, 236) | 中心: (320, 240) | 误差: (-98, -4) | 指令: @0,-98,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.431490364] [gimbal_controller]: 目标: (226, 236) | 中心: (320, 240) | 误差: (-94, -4) | 指令: @0,-94,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.478900350] [gimbal_controller]: 目标: (234, 236) | 中心: (320, 240) | 误差: (-86, -4) | 指令: @0,-86,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.543339909] [gimbal_controller]: 目标: (233, 236) | 中心: (320, 240) | 误差: (-87, -4) | 指令: @0,-87,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.600449997] [gimbal_controller]: 目标: (233, 236) | 中心: (320, 240) | 误差: (-87, -4) | 指令: @0,-87,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.657345422] [gimbal_controller]: 目标: (234, 236) | 中心: (320, 240) | 误差: (-86, -4) | 指令: @0,-86,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.716089109] [gimbal_controller]: 目标: (228, 236) | 中心: (320, 240) | 误差: (-92, -4) | 指令: @0,-92,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.766029556] [gimbal_controller]: 目标: (232, 236) | 中心: (320, 240) | 误差: (-88, -4) | 指令: @0,-88,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.878425093] [gimbal_controller]: 目标: (243, 236) | 中心: (320, 240) | 误差: (-77, -4) | 指令: @0,-77,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.918372901] [gimbal_controller]: 目标: (249, 238) | 中心: (320, 240) | 误差: (-71, -2) | 指令: @0,-71,-2
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.969707202] [gimbal_controller]: 目标: (254, 236) | 中心: (320, 240) | 误差: (-66, -4) | 指令: @0,-66,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.011638021] [gimbal_controller]: 目标: (261, 236) | 中心: (320, 240) | 误差: (-59, -4) | 指令: @0,-59,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.063719560] [gimbal_controller]: 目标: (266, 235) | 中心: (320, 240) | 误差: (-54, -5) | 指令: @0,-54,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.121634636] [gimbal_controller]: 目标: (268, 235) | 中心: (320, 240) | 误差: (-52, -5) | 指令: @0,-52,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.184483761] [gimbal_controller]: 目标: (273, 236) | 中心: (320, 240) | 误差: (-47, -4) | 指令: @0,-47,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.225366054] [gimbal_controller]: 目标: (269, 235) | 中心: (320, 240) | 误差: (-51, -5) | 指令: @0,-51,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.253985993] [gimbal_controller]: 目标: (270, 235) | 中心: (320, 240) | 误差: (-50, -5) | 指令: @0,-50,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.326573428] [gimbal_controller]: 目标: (274, 235) | 中心: (320, 240) | 误差: (-46, -5) | 指令: @0,-46,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.388212155] [gimbal_controller]: 目标: (276, 235) | 中心: (320, 240) | 误差: (-44, -5) | 指令: @0,-44,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.434555241] [gimbal_controller]: 目标: (276, 235) | 中心: (320, 240) | 误差: (-44, -5) | 指令: @0,-44,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.503655271] [gimbal_controller]: 目标: (281, 236) | 中心: (320, 240) | 误差: (-39, -4) | 指令: @0,-39,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.542972505] [gimbal_controller]: 目标: (281, 237) | 中心: (320, 240) | 误差: (-39, -3) | 指令: @0,-39,-3
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.625611995] [gimbal_controller]: 目标: (280, 236) | 中心: (320, 240) | 误差: (-40, -4) | 指令: @0,-40,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.697284319] [gimbal_controller]: 目标: (288, 236) | 中心: (320, 240) | 误差: (-32, -4) | 指令: @0,-32,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.761803877] [gimbal_controller]: 目标: (289, 237) | 中心: (320, 240) | 误差: (-31, -3) | 指令: @0,-31,-3
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.801392649] [gimbal_controller]: 目标: (294, 236) | 中心: (320, 240) | 误差: (-26, -4) | 指令: @0,-26,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.861186529] [gimbal_controller]: 目标: (296, 235) | 中心: (320, 240) | 误差: (-24, -5) | 指令: @0,-24,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.934306206] [gimbal_controller]: 目标: (304, 234) | 中心: (320, 240) | 误差: (-16, -6) | 指令: @0,-16,-6
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.002772746] [gimbal_controller]: 目标: (304, 235) | 中心: (320, 240) | 误差: (-16, -5) | 指令: @0,-16,-5
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.100409049] [gimbal_controller]: 目标: (297, 236) | 中心: (320, 240) | 误差: (-23, -4) | 指令: @0,-23,-4
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.163941622] [gimbal_controller]: 目标: (290, 236) | 中心: (320, 240) | 误差: (-30, -4) | 指令: @0,-30,-4
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.223853125] [gimbal_controller]: 目标: (296, 239) | 中心: (320, 240) | 误差: (-24, -1) | 指令: @0,-24,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.276916650] [gimbal_controller]: 目标: (291, 239) | 中心: (320, 240) | 误差: (-29, -1) | 指令: @0,-29,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.370707554] [gimbal_controller]: 目标: (287, 239) | 中心: (320, 240) | 误差: (-33, -1) | 指令: @0,-33,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.426309373] [gimbal_controller]: 目标: (288, 239) | 中心: (320, 240) | 误差: (-32, -1) | 指令: @0,-32,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.474965923] [gimbal_controller]: 目标: (282, 237) | 中心: (320, 240) | 误差: (-38, -3) | 指令: @0,-38,-3
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.543899038] [gimbal_controller]: 目标: (280, 237) | 中心: (320, 240) | 误差: (-40, -3) | 指令: @0,-40,-3
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.573707792] [gimbal_controller]: 目标: (279, 237) | 中心: (320, 240) | 误差: (-41, -3) | 指令: @0,-41,-3
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.648660608] [gimbal_controller]: 目标: (278, 238) | 中心: (320, 240) | 误差: (-42, -2) | 指令: @0,-42,-2
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.731136434] [gimbal_controller]: 目标: (282, 240) | 中心: (320, 240) | 误差: (-38, +0) | 指令: @0,-38,0
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.797461298] [gimbal_controller]: 目标: (296, 239) | 中心: (320, 240) | 误差: (-24, -1) | 指令: @0,-24,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.854384722] [gimbal_controller]: 目标: (306, 239) | 中心: (320, 240) | 误差: (-14, -1) | 指令: @0,-14,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.933271478] [gimbal_controller]: 目标: (301, 238) | 中心: (320, 240) | 误差: (-19, -2) | 指令: @0,-19,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.028616733] [gimbal_controller]: 目标: (300, 238) | 中心: (320, 240) | 误差: (-20, -2) | 指令: @0,-20,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.115956151] [gimbal_controller]: 目标: (295, 238) | 中心: (320, 240) | 误差: (-25, -2) | 指令: @0,-25,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.176396438] [gimbal_controller]: 目标: (294, 238) | 中心: (320, 240) | 误差: (-26, -2) | 指令: @0,-26,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.256818213] [gimbal_controller]: 目标: (295, 238) | 中心: (320, 240) | 误差: (-25, -2) | 指令: @0,-25,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.344117507] [gimbal_controller]: 目标: (294, 238) | 中心: (320, 240) | 误差: (-26, -2) | 指令: @0,-26,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.421967112] [gimbal_controller]: 目标: (294, 238) | 中心: (320, 240) | 误差: (-26, -2) | 指令: @0,-26,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.487351073] [gimbal_controller]: 目标: (296, 238) | 中心: (320, 240) | 误差: (-24, -2) | 指令: @0,-24,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.567294355] [gimbal_controller]: 目标: (301, 239) | 中心: (320, 240) | 误差: (-19, -1) | 指令: @0,-19,-1
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.634504997] [gimbal_controller]: 目标: (298, 238) | 中心: (320, 240) | 误差: (-22, -2) | 指令: @0,-22,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.714452903] [gimbal_controller]: 目标: (298, 238) | 中心: (320, 240) | 误差: (-22, -2) | 指令: @0,-22,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.783338728] [gimbal_controller]: 目标: (300, 238) | 中心: (320, 240) | 误差: (-20, -2) | 指令: @0,-20,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.845074787] [gimbal_controller]: 目标: (301, 238) | 中心: (320, 240) | 误差: (-19, -2) | 指令: @0,-19,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.914801349] [gimbal_controller]: 目标: (301, 238) | 中心: (320, 240) | 误差: (-19, -2) | 指令: @0,-19,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.979839608] [gimbal_controller]: 目标: (306, 238) | 中心: (320, 240) | 误差: (-14, -2) | 指令: @0,-14,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.041183923] [gimbal_controller]: 目标: (309, 238) | 中心: (320, 240) | 误差: (-11, -2) | 指令: @0,-11,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.117747464] [gimbal_controller]: 目标: (310, 238) | 中心: (320, 240) | 误差: (-10, -2) | 指令: @0,-10,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.214338783] [gimbal_controller]: 目标: (315, 239) | 中心: (320, 240) | 误差: (-5, -1) | 指令: @0,-5,-1
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.282590159] [gimbal_controller]: 目标: (310, 238) | 中心: (320, 240) | 误差: (-10, -2) | 指令: @0,-10,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.353226374] [gimbal_controller]: 目标: (310, 238) | 中心: (320, 240) | 误差: (-10, -2) | 指令: @0,-10,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.422988769] [gimbal_controller]: 目标: (311, 238) | 中心: (320, 240) | 误差: (-9, -2) | 指令: @0,-9,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.504328112] [gimbal_controller]: 目标: (312, 238) | 中心: (320, 240) | 误差: (-8, -2) | 指令: @0,-8,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.592779264] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.674288063] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.740001062] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.794050446] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.870476448] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.954430418] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.033415297] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.086823233] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.155389230] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.212815437] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.270923635] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.365400361] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.495579752] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.545100497] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.615556465] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.664884713] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.746086100] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.817927172] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.851261122] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.944631407] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.009954203] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.090090731] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.120811805] [gimbal_controller]: 目标: (316, 237) | 中心: (320, 240) | 误差: (-4, -3) | 指令: @0,-4,-3
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.170205093] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.217571038] [gimbal_controller]: 目标: (316, 238) | 中心: (320, 240) | 误差: (-4, -2) | 指令: @0,-4,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.264373783] [gimbal_controller]: 目标: (321, 238) | 中心: (320, 240) | 误差: (+1, -2) | 指令: @0,1,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.296525168] [gimbal_controller]: 目标: (316, 239) | 中心: (320, 240) | 误差: (-4, -1) | 指令: @0,-4,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.346516947] [gimbal_controller]: 目标: (316, 239) | 中心: (320, 240) | 误差: (-4, -1) | 指令: @0,-4,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.380189934] [gimbal_controller]: 目标: (316, 239) | 中心: (320, 240) | 误差: (-4, -1) | 指令: @0,-4,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.444966947] [gimbal_controller]: 目标: (320, 240) | 中心: (320, 240) | 误差: (+0, +0) | 指令: @0,0,0
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.480794150] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.536009892] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.585817049] [gimbal_controller]: 目标: (317, 239) | 中心: (320, 240) | 误差: (-3, -1) | 指令: @0,-3,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.640813753] [gimbal_controller]: 目标: (317, 239) | 中心: (320, 240) | 误差: (-3, -1) | 指令: @0,-3,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.702633310] [gimbal_controller]: 目标: (317, 239) | 中心: (320, 240) | 误差: (-3, -1) | 指令: @0,-3,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.738687136] [gimbal_controller]: 目标: (322, 240) | 中心: (320, 240) | 误差: (+2, +0) | 指令: @0,2,0
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.828014232] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.901952064] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.964586234] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.009120722] [gimbal_controller]: 目标: (325, 240) | 中心: (320, 240) | 误差: (+5, +0) | 指令: @0,5,0
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.087502027] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.166463490] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.216142108] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.285378344] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.337807086] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.407313485] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.492916930] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
