[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.662268040] [gimbal_controller]: 云台控制器节点已启动
[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.662853406] [gimbal_controller]: 图像中心设置为: (320, 240)
[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.663301983] [gimbal_controller]: 订阅话题: /target_data
[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.663723143] [gimbal_controller]: 发布话题: /uart1_sender_topic
[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.686903873] [gimbal_controller]: 目标: (329, 236) | 中心: (320, 240) | 误差: (+9, -4) | 指令: @0,9,-4
[2025-08-01 08:07:51] [gimbal_controller] [INFO] [1754006871.904629271] [gimbal_controller]: 目标: (210, 237) | 中心: (320, 240) | 误差: (-110, -3) | 指令: @0,-110,-3
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.109676687] [gimbal_controller]: 目标: (222, 238) | 中心: (320, 240) | 误差: (-98, -2) | 指令: @0,-98,-2
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.173417423] [gimbal_controller]: 目标: (222, 238) | 中心: (320, 240) | 误差: (-98, -2) | 指令: @0,-98,-2
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.239928951] [gimbal_controller]: 目标: (222, 236) | 中心: (320, 240) | 误差: (-98, -4) | 指令: @0,-98,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.446051601] [gimbal_controller]: 目标: (226, 236) | 中心: (320, 240) | 误差: (-94, -4) | 指令: @0,-94,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.474026383] [gimbal_controller]: 目标: (234, 236) | 中心: (320, 240) | 误差: (-86, -4) | 指令: @0,-86,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.544588224] [gimbal_controller]: 目标: (233, 236) | 中心: (320, 240) | 误差: (-87, -4) | 指令: @0,-87,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.598483319] [gimbal_controller]: 目标: (233, 236) | 中心: (320, 240) | 误差: (-87, -4) | 指令: @0,-87,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.655425409] [gimbal_controller]: 目标: (234, 236) | 中心: (320, 240) | 误差: (-86, -4) | 指令: @0,-86,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.713978642] [gimbal_controller]: 目标: (228, 236) | 中心: (320, 240) | 误差: (-92, -4) | 指令: @0,-92,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.764002212] [gimbal_controller]: 目标: (232, 236) | 中心: (320, 240) | 误差: (-88, -4) | 指令: @0,-88,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.876286917] [gimbal_controller]: 目标: (243, 236) | 中心: (320, 240) | 误差: (-77, -4) | 指令: @0,-77,-4
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.920433203] [gimbal_controller]: 目标: (249, 238) | 中心: (320, 240) | 误差: (-71, -2) | 指令: @0,-71,-2
[2025-08-01 08:07:52] [gimbal_controller] [INFO] [1754006872.972288121] [gimbal_controller]: 目标: (254, 236) | 中心: (320, 240) | 误差: (-66, -4) | 指令: @0,-66,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.012871460] [gimbal_controller]: 目标: (261, 236) | 中心: (320, 240) | 误差: (-59, -4) | 指令: @0,-59,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.065864444] [gimbal_controller]: 目标: (266, 235) | 中心: (320, 240) | 误差: (-54, -5) | 指令: @0,-54,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.121992797] [gimbal_controller]: 目标: (268, 235) | 中心: (320, 240) | 误差: (-52, -5) | 指令: @0,-52,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.190088051] [gimbal_controller]: 目标: (273, 236) | 中心: (320, 240) | 误差: (-47, -4) | 指令: @0,-47,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.227726768] [gimbal_controller]: 目标: (269, 235) | 中心: (320, 240) | 误差: (-51, -5) | 指令: @0,-51,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.256369457] [gimbal_controller]: 目标: (270, 235) | 中心: (320, 240) | 误差: (-50, -5) | 指令: @0,-50,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.329119931] [gimbal_controller]: 目标: (274, 235) | 中心: (320, 240) | 误差: (-46, -5) | 指令: @0,-46,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.371045500] [gimbal_controller]: 目标: (276, 235) | 中心: (320, 240) | 误差: (-44, -5) | 指令: @0,-44,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.441917087] [gimbal_controller]: 目标: (276, 235) | 中心: (320, 240) | 误差: (-44, -5) | 指令: @0,-44,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.512575176] [gimbal_controller]: 目标: (281, 236) | 中心: (320, 240) | 误差: (-39, -4) | 指令: @0,-39,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.551221004] [gimbal_controller]: 目标: (281, 237) | 中心: (320, 240) | 误差: (-39, -3) | 指令: @0,-39,-3
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.625608787] [gimbal_controller]: 目标: (280, 236) | 中心: (320, 240) | 误差: (-40, -4) | 指令: @0,-40,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.696450748] [gimbal_controller]: 目标: (288, 236) | 中心: (320, 240) | 误差: (-32, -4) | 指令: @0,-32,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.758948629] [gimbal_controller]: 目标: (289, 237) | 中心: (320, 240) | 误差: (-31, -3) | 指令: @0,-31,-3
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.796066022] [gimbal_controller]: 目标: (294, 236) | 中心: (320, 240) | 误差: (-26, -4) | 指令: @0,-26,-4
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.858199324] [gimbal_controller]: 目标: (296, 235) | 中心: (320, 240) | 误差: (-24, -5) | 指令: @0,-24,-5
[2025-08-01 08:07:53] [gimbal_controller] [INFO] [1754006873.931737828] [gimbal_controller]: 目标: (304, 234) | 中心: (320, 240) | 误差: (-16, -6) | 指令: @0,-16,-6
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006873.993410972] [gimbal_controller]: 目标: (304, 235) | 中心: (320, 240) | 误差: (-16, -5) | 指令: @0,-16,-5
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.103521085] [gimbal_controller]: 目标: (297, 236) | 中心: (320, 240) | 误差: (-23, -4) | 指令: @0,-23,-4
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.151274565] [gimbal_controller]: 目标: (290, 236) | 中心: (320, 240) | 误差: (-30, -4) | 指令: @0,-30,-4
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.216506446] [gimbal_controller]: 目标: (296, 239) | 中心: (320, 240) | 误差: (-24, -1) | 指令: @0,-24,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.273704116] [gimbal_controller]: 目标: (291, 239) | 中心: (320, 240) | 误差: (-29, -1) | 指令: @0,-29,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.368442588] [gimbal_controller]: 目标: (287, 239) | 中心: (320, 240) | 误差: (-33, -1) | 指令: @0,-33,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.423791453] [gimbal_controller]: 目标: (288, 239) | 中心: (320, 240) | 误差: (-32, -1) | 指令: @0,-32,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.471258896] [gimbal_controller]: 目标: (282, 237) | 中心: (320, 240) | 误差: (-38, -3) | 指令: @0,-38,-3
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.529393593] [gimbal_controller]: 目标: (280, 237) | 中心: (320, 240) | 误差: (-40, -3) | 指令: @0,-40,-3
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.571109665] [gimbal_controller]: 目标: (279, 237) | 中心: (320, 240) | 误差: (-41, -3) | 指令: @0,-41,-3
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.648794189] [gimbal_controller]: 目标: (278, 238) | 中心: (320, 240) | 误差: (-42, -2) | 指令: @0,-42,-2
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.731282557] [gimbal_controller]: 目标: (282, 240) | 中心: (320, 240) | 误差: (-38, +0) | 指令: @0,-38,0
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.800256589] [gimbal_controller]: 目标: (296, 239) | 中心: (320, 240) | 误差: (-24, -1) | 指令: @0,-24,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.858283371] [gimbal_controller]: 目标: (306, 239) | 中心: (320, 240) | 误差: (-14, -1) | 指令: @0,-14,-1
[2025-08-01 08:07:54] [gimbal_controller] [INFO] [1754006874.935742732] [gimbal_controller]: 目标: (301, 238) | 中心: (320, 240) | 误差: (-19, -2) | 指令: @0,-19,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.031733727] [gimbal_controller]: 目标: (300, 238) | 中心: (320, 240) | 误差: (-20, -2) | 指令: @0,-20,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.116139899] [gimbal_controller]: 目标: (295, 238) | 中心: (320, 240) | 误差: (-25, -2) | 指令: @0,-25,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.176599144] [gimbal_controller]: 目标: (294, 238) | 中心: (320, 240) | 误差: (-26, -2) | 指令: @0,-26,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.257077209] [gimbal_controller]: 目标: (295, 238) | 中心: (320, 240) | 误差: (-25, -2) | 指令: @0,-25,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.347958698] [gimbal_controller]: 目标: (294, 238) | 中心: (320, 240) | 误差: (-26, -2) | 指令: @0,-26,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.425061648] [gimbal_controller]: 目标: (294, 238) | 中心: (320, 240) | 误差: (-26, -2) | 指令: @0,-26,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.490646273] [gimbal_controller]: 目标: (296, 238) | 中心: (320, 240) | 误差: (-24, -2) | 指令: @0,-24,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.564787226] [gimbal_controller]: 目标: (301, 239) | 中心: (320, 240) | 误差: (-19, -1) | 指令: @0,-19,-1
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.634769826] [gimbal_controller]: 目标: (298, 238) | 中心: (320, 240) | 误差: (-22, -2) | 指令: @0,-22,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.712918760] [gimbal_controller]: 目标: (298, 238) | 中心: (320, 240) | 误差: (-22, -2) | 指令: @0,-22,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.783367603] [gimbal_controller]: 目标: (300, 238) | 中心: (320, 240) | 误差: (-20, -2) | 指令: @0,-20,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.845041829] [gimbal_controller]: 目标: (301, 238) | 中心: (320, 240) | 误差: (-19, -2) | 指令: @0,-19,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.914171942] [gimbal_controller]: 目标: (301, 238) | 中心: (320, 240) | 误差: (-19, -2) | 指令: @0,-19,-2
[2025-08-01 08:07:55] [gimbal_controller] [INFO] [1754006875.979736943] [gimbal_controller]: 目标: (306, 238) | 中心: (320, 240) | 误差: (-14, -2) | 指令: @0,-14,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.041272296] [gimbal_controller]: 目标: (309, 238) | 中心: (320, 240) | 误差: (-11, -2) | 指令: @0,-11,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.123482126] [gimbal_controller]: 目标: (310, 238) | 中心: (320, 240) | 误差: (-10, -2) | 指令: @0,-10,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.217164698] [gimbal_controller]: 目标: (315, 239) | 中心: (320, 240) | 误差: (-5, -1) | 指令: @0,-5,-1
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.288675691] [gimbal_controller]: 目标: (310, 238) | 中心: (320, 240) | 误差: (-10, -2) | 指令: @0,-10,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.356893443] [gimbal_controller]: 目标: (310, 238) | 中心: (320, 240) | 误差: (-10, -2) | 指令: @0,-10,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.425268401] [gimbal_controller]: 目标: (311, 238) | 中心: (320, 240) | 误差: (-9, -2) | 指令: @0,-9,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.498300329] [gimbal_controller]: 目标: (312, 238) | 中心: (320, 240) | 误差: (-8, -2) | 指令: @0,-8,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.599371997] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.673854362] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.740614427] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.794669353] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.868260690] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:56] [gimbal_controller] [INFO] [1754006876.951806916] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.028974865] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.085121092] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.153009557] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.210590930] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.277382787] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.363776678] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.493293704] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.542432080] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.613149960] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.665547369] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.744121463] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.818073294] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.852568935] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:57] [gimbal_controller] [INFO] [1754006877.946536544] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.011810924] [gimbal_controller]: 目标: (314, 238) | 中心: (320, 240) | 误差: (-6, -2) | 指令: @0,-6,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.078447867] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.118906667] [gimbal_controller]: 目标: (316, 237) | 中心: (320, 240) | 误差: (-4, -3) | 指令: @0,-4,-3
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.168232582] [gimbal_controller]: 目标: (315, 238) | 中心: (320, 240) | 误差: (-5, -2) | 指令: @0,-5,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.215732399] [gimbal_controller]: 目标: (316, 238) | 中心: (320, 240) | 误差: (-4, -2) | 指令: @0,-4,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.263228717] [gimbal_controller]: 目标: (321, 238) | 中心: (320, 240) | 误差: (+1, -2) | 指令: @0,1,-2
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.294305035] [gimbal_controller]: 目标: (316, 239) | 中心: (320, 240) | 误差: (-4, -1) | 指令: @0,-4,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.344326564] [gimbal_controller]: 目标: (316, 239) | 中心: (320, 240) | 误差: (-4, -1) | 指令: @0,-4,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.378059633] [gimbal_controller]: 目标: (316, 239) | 中心: (320, 240) | 误差: (-4, -1) | 指令: @0,-4,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.441938034] [gimbal_controller]: 目标: (320, 240) | 中心: (320, 240) | 误差: (+0, +0) | 指令: @0,0,0
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.476922043] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.533715385] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.570443825] [gimbal_controller]: 目标: (317, 239) | 中心: (320, 240) | 误差: (-3, -1) | 指令: @0,-3,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.638616661] [gimbal_controller]: 目标: (317, 239) | 中心: (320, 240) | 误差: (-3, -1) | 指令: @0,-3,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.693465200] [gimbal_controller]: 目标: (317, 239) | 中心: (320, 240) | 误差: (-3, -1) | 指令: @0,-3,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.736473711] [gimbal_controller]: 目标: (322, 240) | 中心: (320, 240) | 误差: (+2, +0) | 指令: @0,2,0
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.825803433] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.902090603] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:07:58] [gimbal_controller] [INFO] [1754006878.967023655] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.017807589] [gimbal_controller]: 目标: (325, 240) | 中心: (320, 240) | 误差: (+5, +0) | 指令: @0,5,0
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.100062752] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.163273289] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.216533810] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.282706718] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.335529663] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.407096780] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.496369044] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.579064909] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.646112220] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.703188766] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.790488269] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.872278814] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.960044643] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.023847337] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.103737827] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.181088565] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.266784175] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.346600500] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.417870830] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.506190234] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.594761051] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.658697201] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.724085829] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.790371027] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.899484905] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006880.988764503] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.113149690] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.182215471] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.247260854] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.294035891] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.374218794] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.453427545] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.498631522] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.561066320] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.607104785] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.689744234] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.731131686] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
